MAC,Vendor,Country
00-80-CD,MICRONICS COMPUTER_ INC.,US
00-80-03,HYTEC ELECTRONICS LTD.,GB
00-80-C9,ALBERTA MICROELECTRONIC CENTRE,CA
00-00-58,RACORE COMPUTER PRODUCTS INC.,US
00-80-CE,BROADCAST TELEVISION SYSTEMS,US
00-80-1A,BELL ATLANTIC,US
00-80-DE,GIPSI S.A.,FR
00-00-0D,FIBRONICS LTD.,IL
00-00-0A,OMRON TATEISI ELECTRONICS CO.,JP
00-00-24,CONNECT AS,DK
00-00-F7,YOUTH KEEP ENTERPRISE CO LTD,TW
00-00-C7,ARIX CORPORATION,US
00-00-D1,ADAPTEC INCORPORATED,US
00-00-CF,HAYES MICROCOMPUTER PRODUCTS,CA
00-00-EF,KTI,US
00-00-25,RAMTEK CORP.,US
00-00-76,ABEKAS VIDEO SYSTEM,US
00-00-F3,GANDALF DATA LIMITED,CA
00-00-16,DU PONT PIXEL SYSTEMS  .,GB
00-00-E2,ACER TECHNOLOGIES CORP.,US
00-00-E1,GRID SYSTEMS,US
00-00-67,SOFT * RITE_ INC.,US
00-00-D2,SBE_ INC.,US
00-00-BA,SIIG_ INC.,US
00-00-81,Bay Networks,US
00-00-29,IMC NETWORKS CORP.,US
00-00-37,OXFORD METRICS LIMITED,GB
00-00-FB,RECHNER ZUR KOMMUNIKATION,DE
00-00-AF,Canberra Industries_ Inc.,US
08-00-82,VERITAS SOFTWARE,US
08-00-80,AES DATA INC.,CA
08-00-7B,SANYO ELECTRIC CO. LTD.,JP
08-00-7C,VITALINK COMMUNICATIONS CORP.,US
00-00-B0,RND-RAD NETWORK DEVICES,IL
00-00-2A,TRW - SEDD/INP,US
00-00-2C,AUTOTOTE LIMITED,US
08-00-77,TSL COMMUNICATIONS LTD.,GB
08-00-74,CASIO COMPUTER CO. LTD.,JP
08-00-6E,MASSCOMP,US
08-00-68,RIDGE COMPUTERS,US
08-00-63,PLESSEY,US
08-00-60,INDUSTRIAL NETWORKING INC.,US
00-00-A9,NETWORK SYSTEMS CORP.,US
08-00-8E,Tandem Computers,US
08-00-84,TOMEN ELECTRONICS CORP.,JP
08-00-85,ELXSI,US
00-00-DF,BELL & HOWELL PUB SYS DIV,US
00-00-F9,QUOTRON SYSTEMS INC.,US
08-00-55,STANFORD TELECOMM. INC.,US
08-00-53,MIDDLE EAST TECH. UNIVERSITY,TR
08-00-44,DAVID SYSTEMS INC.,US
08-00-41,RACAL-MILGO INFORMATION SYS..,US
08-00-35,MICROFIVE CORPORATION,US
08-00-32,TIGAN INCORPORATED,US
08-00-30,CERN,CH
08-00-8D,XYVISION INC.,US
08-00-4C,HYDRA COMPUTER SYSTEMS INC.,US
08-00-47,SEQUENT COMPUTER SYSTEMS INC.,US
08-00-4A,BANYAN SYSTEMS INC.,US
08-00-0B,UNISYS CORPORATION,US
00-DD-01,UNGERMANN-BASS INC.,US
08-00-8A,PerfTech_ Inc.,US
00-DD-06,UNGERMANN-BASS INC.,US
02-BB-01,OCTOTHORPE CORP.,US
08-00-66,AGFA CORPORATION,US
00-00-00,XEROX CORPORATION,US
08-00-21,3M COMPANY,US
02-60-86,LOGIC REPLACEMENT TECH. LTD.,GB
F8-21-11,HMD Global Oy,FI
EC-91-61,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,CN
08-00-15,STC BUSINESS SYSTEMS,GB
08-00-42,MACNICA_ Inc.,JP
AA-00-03,DIGITAL EQUIPMENT CORPORATION,US
00-DD-02,UNGERMANN-BASS INC.,US
00-DD-04,UNGERMANN-BASS INC.,US
00-01-C8,CONRAD CORP.,
08-00-3F,FRED KOSCHARA ENTERPRISES,
C0-D6-0A,Texas Instruments,US
28-83-C9,Apple_ Inc.,US
18-3F-70,Apple_ Inc.,US
7C-49-CF,eero inc.,US
00-00-3E,SIMPACT,US
E8-51-9E,Guangzhou Shiyuan Electronic Technology Company Limited,CN
DC-A0-D0,Amazon Technologies Inc.,US
F0-2F-9E,Amazon Technologies Inc.,US
40-36-68,E&B TELECOM,KR
A4-F6-E8,Apple_ Inc.,US
64-41-E6,Apple_ Inc.,US
70-BB-5B,Apple_ Inc.,US
74-0E-A4,Apple_ Inc.,US
60-57-C8,Apple_ Inc.,US
D4-41-3F,Gen IV Technology LLC,US
D0-D7-BE,HUAWEI TECHNOLOGIES CO._LTD,CN
20-6B-F4,Huawei Device Co._ Ltd.,CN
E8-2B-C5,Huawei Device Co._ Ltd.,CN
44-A0-38,Huawei Device Co._ Ltd.,CN
F8-6D-CC,Wistron Neweb Corporation,TW
58-D8-A7,Bird Home Automation GmbH,DE
3C-CD-73,Nebula Electronic Technology Corporation,CN
08-27-6B,Huawei Device Co._ Ltd.,CN
3C-13-BB,HUAWEI TECHNOLOGIES CO._LTD,CN
34-5E-E7,Hangzhou ChengFengErLai Digial Technology Co._Ltd.,CN
CC-36-CF,Cisco Systems_ Inc,US
C8-9C-BB,Taicang T&W Electronics,CN
EC-B1-E0,Eltex Enterprise LTD,KZ
B4-00-16, INGENICO TERMINALS SAS,FR
10-1E-DA, INGENICO TERMINALS SAS,FR
44-D4-7F, INGENICO TERMINALS SAS,FR
54-B8-74,GD Midea Air-Conditioning Equipment Co._Ltd.,CN
48-63-45,Huawei Device Co._ Ltd.,CN
64-51-F4,Huawei Device Co._ Ltd.,CN
C4-57-81,Wingtech Group (HongKong) Limited,HK
F4-DD-06,Samsung Electronics Co._Ltd,KR
4C-60-BA,AltoBeam Inc.,CN
18-5D-6F,N3com,RU
30-C9-22,Espressif Inc.,CN
70-90-41,Mist Systems_ Inc.,US
94-A4-B5,Mitsubishi Electric Corporation,JP
24-2D-6C,eero inc.,US
78-59-94,Alif Semiconductor_ Inc.,US
C4-95-5F,Anhui Saida Technology Limited Liability Company,CN
14-CB-49,Habolink Technology Co._LTD,CN
CC-1B-5A,Ruckus Wireless,US
18-31-4F,AIDIN ROBOTICS,KR
68-1D-4C,eSystems MTG GmbH,DE
38-90-AF,zte corporation,CN
18-79-FD,zte corporation,CN
0C-67-43,HUAWEI TECHNOLOGIES CO._LTD,CN
F4-79-46,HUAWEI TECHNOLOGIES CO._LTD,CN
64-A4-44,Loongson Technology Corporation Limited,CN
70-48-B5,CTS System Co._ LTD.,KR
30-B8-51,Siemens AG,DE
78-0B-8C,Private,9433D8  (base 16)Cisco Systems_ Inc
94-33-D8,Cisco Systems_ Inc,US
FC-D5-86,Shenzhen SuperElectron Technology Co._Ltd.,CN
84-0A-9E,Nexapp Technologies Pvt Ltd,IN
D0-6B-78,Apple_ Inc.,US
0C-53-B7,Apple_ Inc.,US
7C-F3-4D,Apple_ Inc.,US
00-0F-2C,Lantronix,US
E8-CB-F5,Laird Connectivity,TW
D8-02-C0,Extreme Networks Headquarters,US
0C-DC-91,Amazon Technologies Inc.,US
98-1C-42,LAIIER,GB
58-35-0F,EM Microelectronic,CH
70-BC-48,Cisco Systems_ Inc,US
A0-BC-6F,Cisco Systems_ Inc,US
B0-8D-57,Cisco Systems_ Inc,US
18-93-41,Intel Corporate,MY
DC-45-46,Intel Corporate,MY
30-67-A1,Sagemcom Broadband SAS,FR
D0-1B-F4,Sagemcom Broadband SAS,FR
78-BB-C1,SERVERCOM (INDIA) PRIVATE LIMITED,IN
E4-BC-96,Versuni,NL
AC-A0-9D,Juniper Networks,US
E8-1C-BA,Fortinet_ Inc.,US
E0-23-FF,Fortinet_ Inc.,US
E8-ED-D6,Fortinet_ Inc.,US
CC-BC-2B,Huawei Device Co._ Ltd.,CN
94-CE-0F,Huawei Device Co._ Ltd.,CN
88-3F-27,Huawei Device Co._ Ltd.,CN
24-E2-9D,Huawei Device Co._ Ltd.,CN
D0-C7-30,zte corporation,CN
C0-2B-56,CANDID OPTRONIX PRIVATE LIMITED,IN
24-59-E5,GD Midea Air-Conditioning Equipment Co._Ltd.,CN
DC-97-BA,Intel Corporate,MY
A0-D3-65,Intel Corporate,MY
2C-20-80,Huawei Device Co._ Ltd.,CN
B4-02-F2,Synaptics_ Inc,US
20-C7-92,Wuhan Maiwe communication Co._Ltd,CN
A0-2D-DB,Sagemcom Broadband SAS,FR
74-4D-DC,Sonim Technologies_ Inc,US
B8-A1-4A,Raisecom Technology CO._ LTD,CN
3C-6D-66,NVIDIA Corporation,US
74-D5-C6,Microchip Technologies Inc,US
BC-09-EB,TECNO MOBILE LIMITED,HK
38-A7-46,COMPAL INFORMATION (KUNSHAN) CO._ LTD. ,CN
6C-E2-D3,New H3C Technologies Co._ Ltd,CN
5C-64-0F,Sage Technologies Inc.,CN
5C-16-7D,HUAWEI TECHNOLOGIES CO._LTD,CN
50-E4-52,Chipsea Technologies (Shenzhen) Corp.,CN
DC-C4-9C,Samsung Electronics Co._Ltd,KR
A4-A4-90,Samsung Electronics Co._Ltd,KR
B8-A8-25,Samsung Electronics Co._Ltd,KR
F0-A8-82,shenzhen trolink  Technology Co._Ltd,CN
10-32-2C,Murata Manufacturing Co._ Ltd.,JP
CC-F9-F0,Samsung Electronics Co._Ltd,KR
E4-C7-70,Raisecom Technology CO._ LTD,CN
F4-42-50,Bouffalo Lab (Nanjing) Co._ Ltd.,CN
BC-62-CE,Netis Technology Co._ Ltd.,CN
E4-BE-ED,Netis Technology Co._ Ltd.,CN
00-72-63,Netis Technology Co._ Ltd.,CN
E0-67-B3,Shenzhen C-Data Technology Co._ Ltd.,CN
70-A5-6A,Shenzhen C-Data Technology Co._ Ltd.,CN
EC-64-C9,Espressif Inc.,CN
F0-F5-BD,Espressif Inc.,CN
DC-8E-8D,Netis Technology Co._ Ltd.,CN
98-D7-E1,Cisco Systems_ Inc,US
F8-39-18,Cisco Systems_ Inc,US
84-B1-E2,Microsoft Corporation,US
F8-42-88,Apple_ Inc.,US
FC-34-E2,Shenzhen YOUHUA Technology Co._ Ltd,CN
60-0F-6B,Apple_ Inc.,US
4C-97-CC,Apple_ Inc.,US
88-B7-EB,Apple_ Inc.,US
10-A2-D3,Apple_ Inc.,US
48-84-9D,Texas Instruments,US
34-EE-16,Apple_ Inc.,US
C0-3F-BB,Zhongshan Zhiniu Electronics Co._Ltd.,CN
44-F9-71,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
38-6B-1C,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
50-89-65,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
34-96-77,zte corporation,CN
24-75-FC,zte corporation,CN
5C-57-9E,Chiun Mai Communication System_ Inc,TW
44-1A-84,Quectel Wireless Solutions Co._Ltd.,CN
8C-6F-B9,Silicon Laboratories,US
14-2D-41,Silicon Laboratories,US
04-87-27,Silicon Laboratories,US
28-76-81,Silicon Laboratories,US
30-FB-10,Silicon Laboratories,US
70-54-64,Silicon Laboratories,US
B4-3A-31,Silicon Laboratories,US
4C-5B-B3,Silicon Laboratories,US
94-B2-16,Silicon Laboratories,US
8C-65-A3,Silicon Laboratories,US
28-F8-C6,IEEE Registration Authority,US
C8-8A-D8,CHINA DRAGON TECHNOLOGY LIMITED,CN
18-CA-A7,zte corporation,CN
94-40-F3,HUAWEI TECHNOLOGIES CO._LTD,CN
D0-58-AB,Mara Tech LLC,US
40-6F-27,HUAWEI TECHNOLOGIES CO._LTD,CN
D4-87-CC,Sivantos GmbH,DE
00-33-58,Ruckus Wireless,US
B4-4C-90,Cisco Systems_ Inc,US
E0-4C-12,Realme Chongqing Mobile Telecommunications Corp._Ltd.,CN
64-4E-EB,Daikin Holdings Singapore Pte Ltd,SG
24-E8-CE,Qingdao Haier Technology Co._Ltd,CN
9C-38-18,Cisco Systems_ Inc,US
DC-EA-E7,D-Link Corporation,TW
A8-EA-71,Fiberhome Telecommunication Technologies Co._LTD,CN
4C-A9-19,Tuya Smart Inc.,US
8C-A6-82,IEEE Registration Authority,US
D8-25-DF,CAME UK,GB
D4-B5-CD,Sagemcom Broadband SAS,FR
D4-17-61,Xiaomi Communications Co Ltd,CN
BC-62-9C,zte corporation,CN
68-49-83,HUAWEI TECHNOLOGIES CO._LTD,CN
2C-EC-F7,Shenzhen SDMC Technology CO._Ltd.,CN
E8-DA-3E,Huawei Device Co._ Ltd.,CN
90-F7-21,IndiNatus (IndiNatus India Private Limited),IN
94-BB-43,AzureWave Technology Inc.,TW
98-25-4A,TP-LINK CORPORATION PTE. LTD.,SG
24-2F-D0,TP-LINK CORPORATION PTE. LTD.,SG
EC-B8-78,Huawei Device Co._ Ltd.,CN
38-F4-5E,H1-Radio co._ltd,KR
74-FE-CE,TP-LINK CORPORATION PTE. LTD.,SG
78-F5-05,Murata Manufacturing Co._ Ltd.,JP
58-8D-39,MITSUBISHI ELECTRIC AUTOMATION (CHINA) LTD.,CN
B8-E2-8C,MOTOROLA SOLUTIONS MALAYSIA SDN. BHD.,MY
B8-F7-74,Fiberhome Telecommunication Technologies Co._LTD,CN
E0-DA-D7,zte corporation,CN
18-8B-0E,Espressif Inc.,CN
2C-CF-67,Raspberry Pi (Trading) Ltd,GB
30-A3-B5,Jiangsu Best Tone Information Service Co._ Ltd,CN
A8-6F-36,vivo Mobile Communication Co._ Ltd.,CN
48-A3-BD,Texas Instruments,US
04-23-22,Texas Instruments,US
44-49-63,Woven By Toyota U.S._ Inc.,US
C0-A4-76,Ruijie Networks Co._LTD,CN
60-74-B1,Home Control Singapore Pte Ltd,SG
34-C8-D6,IEEE Registration Authority,US
10-2F-6E,Shenzhen Sundray Technologies Company Limited,CN
70-2A-D7,New H3C Intelligence Terminal Co._ Ltd.,CN
28-1D-FB,HUAWEI TECHNOLOGIES CO._LTD,CN
0C-23-8D,HUAWEI TECHNOLOGIES CO._LTD,CN
20-01-9C,Bigleaf Networks Inc.,US
DC-61-80,HUAWEI TECHNOLOGIES CO._LTD,CN
B8-D0-F0,FCNT LLC,JP
28-DE-59,Domus NTW CORP.,US
68-42-16,Steplock Access AB,SE
6C-F2-D8,CANON INC.,JP
D4-4D-9F,Shenzhen Skyworth Digital  Technology  CO._ Ltd,CN
9C-D4-A6,SERVERCOM (INDIA) PRIVATE LIMITED,IN
EC-C3-42,zte corporation,CN
94-BE-50,Remote Solution,KR
AC-07-75,Apple_ Inc.,US
84-2F-57,Apple_ Inc.,US
50-CF-56,China Mobile Group Device Co._Ltd.,CN
A4-27-A5,Palo Alto Networks,US
A8-63-08,AVUTEC,NL
18-81-ED,TERACOM TELEMATICA S.A,BR
24-5A-5F,TP-LINK TECHNOLOGIES CO._LTD.,CN
00-10-9C,MG Co._ Ltd.,JP
F0-FC-65,SynaXG Technologies Pte. Ltd.,SG
00-24-80,Meteocontrol GmbH,DE
C4-BD-8D,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO._LTD,CN
94-4B-F8,TOZO INC,US
98-34-8C,Great Talent Technology Limited,CN
98-9D-B2,GOIP Global Services Pvt. Ltd.,IN
98-5F-41,Intel Corporate,MY
68-34-21,Intel Corporate,MY
30-3A-4A,eero inc.,US
00-22-18,Akamai Technologies Inc.,US
00-01-9C,Lumentum,CA
AC-39-71,Realme Chongqing Mobile Telecommunications Corp._Ltd.,CN
A0-44-B7,PAX Computer Technology(Shenzhen) Ltd.,CN
68-E9-05,Fiberhome Telecommunication Technologies Co._LTD,CN
30-F6-00,Sagemcom Broadband SAS,FR
34-E3-FB,Samsung Electronics Co._Ltd,KR
B0-5A-44,Fibocom Wireless Inc.,CN
38-F1-8F,Technicolor (China) Technology Co._ Ltd.,CN
60-1D-16,Med-Eng Holdings ULC,CA
E0-AD-9B,HUAWEI TECHNOLOGIES CO._LTD,CN
98-5A-98,HUAWEI TECHNOLOGIES CO._LTD,CN
40-99-F6,Telink Semiconductor(Shanghai) Co._Ltd,CN
B8-3B-8F,Hangzhou Hylin IoT Techonology Co._Ltd.,CN
34-C6-DD,Hangzhou Ezviz Software Co._Ltd.,CN
34-CF-B5,Robotic d.o.o.,HR
CC-8C-17,ITEL MOBILE LIMITED,HK
00-D6-CB,Quectel Wireless Solutions Co._Ltd.,CN
08-A6-F7,Espressif Inc.,CN
88-3E-0D,HD Hyundai Electric,KR
00-E0-5C,PHC Corporation,JP
64-0C-91,Apple_ Inc.,US
4C-82-37,Telink Micro LLC,US
84-9C-A4,Mimosa Networks,US
2C-BC-BB,Espressif Inc.,CN
EC-C9-FF,Espressif Inc.,CN
58-93-E8,Apple_ Inc.,US
F0-04-E1,Apple_ Inc.,US
70-8C-F2,Apple_ Inc.,US
F8-73-DF,Apple_ Inc.,US
14-1B-A0,Apple_ Inc.,US
CC-81-7D,Apple_ Inc.,US
9C-4F-AC,zte corporation,CN
00-03-C5,Mobotix AG,DE
58-A8-E8,Amazon Technologies Inc.,US
1C-69-20,Espressif Inc.,CN
A8-C2-46,Gemtek Technology Co._ Ltd.,TW
E4-B0-63,Espressif Inc.,CN
20-F0-94,Google_ Inc.,US
60-C2-2A,Allwinner Technology Co._ Ltd,CN
70-08-94,Liteon Technology Corporation,TW
84-57-F7,Meta Platforms Technologies_ LLC,US
88-13-BF,Espressif Inc.,CN
34-5F-45,Espressif Inc.,CN
A4-11-62,Arlo Technology,US
D0-69-C1,HUAWEI TECHNOLOGIES CO._LTD,CN
54-2F-2B,HUAWEI TECHNOLOGIES CO._LTD,CN
2C-0B-97,Xiaomi Communications Co Ltd,CN
74-23-8D,zte corporation,CN
B0-38-6C,EFM Networks,KR
08-BA-B7,Ceragon Networks Ltd.,IL
BC-F2-12,Telink Micro LLC,US
F4-2E-7F,Hewlett Packard Enterprise,US
B8-3A-5A,Hewlett Packard Enterprise,US
E8-26-89,Hewlett Packard Enterprise,US
88-E9-A4,Hewlett Packard Enterprise ,US
9C-DC-71,Hewlett Packard Enterprise ,US
30-3F-BB,Hewlett Packard Enterprise ,US
A8-BD-27,Hewlett Packard Enterprise ,US
40-B9-3C,Hewlett Packard Enterprise ,US
E0-07-1B,Hewlett Packard Enterprise ,US
D8-94-03,Hewlett Packard Enterprise ,US
18-64-72,Hewlett Packard Enterprise,US
6C-F3-7F,Hewlett Packard Enterprise,US
24-DE-C6,Hewlett Packard Enterprise,US
84-D4-7E,Hewlett Packard Enterprise,US
94-3F-C2,Hewlett Packard Enterprise ,US
94-40-C9,Hewlett Packard Enterprise ,US
A0-67-D6,Nokia,CA
38-10-F0,Hewlett Packard Enterprise,US
CC-88-C7,Hewlett Packard Enterprise,US
EC-02-73,Hewlett Packard Enterprise,US
D0-4D-C6,Hewlett Packard Enterprise,US
94-60-D5,Hewlett Packard Enterprise,US
B8-D4-E7,Hewlett Packard Enterprise,US
F8-60-F0,Hewlett Packard Enterprise,US
1C-28-AF,Hewlett Packard Enterprise,US
28-DE-65,Hewlett Packard Enterprise,US
88-25-10,Hewlett Packard Enterprise,US
D4-E0-53,Hewlett Packard Enterprise,US
44-12-44,Hewlett Packard Enterprise,US
54-F0-B1,Hewlett Packard Enterprise,US
B8-37-B2,Hewlett Packard Enterprise,US
00-1E-C6,Leviton Manufacturing Co._ Inc,US
7C-1E-4A,FORTUNE MARKETING PRIVATE LIMITED,IN
C0-BF-BE,AzureWave Technology Inc.,TW
3C-BD-69,Nokia Shanghai Bell Co._ Ltd.,CN
0C-D3-A1,Monthly Kitchen,KR
78-34-09,HUAWEI TECHNOLOGIES CO._LTD,CN
1C-EA-AC,Beijing Xiaomi Mobile Software Co._ Ltd,CN
44-A3-BB,Intel Corporate,MY
94-B6-09,Intel Corporate,MY
5C-87-D8,IEEE Registration Authority,US
50-B1-40,ELPROMA ELEKTRONIKA SP Z O O,PL
84-65-2B,Donaldson Company,US
58-DB-09,Quectel Wireless Solutions Co._Ltd.,CN
08-02-3C,Samsung Electronics Co._Ltd,KR
78-B6-FE,Samsung Electronics Co._Ltd,KR
8C-C5-D0,Samsung Electronics Co._Ltd,KR
14-9A-A3,HUAWEI TECHNOLOGIES CO._LTD,CN
A0-AD-62,HUAWEI TECHNOLOGIES CO._LTD,CN
9C-CE-88,Ruijie Networks Co._LTD,CN
28-B5-91,Cisco Systems_ Inc,US
90-54-B7,Eltex Enterprise LTD,KZ
BC-94-24,TCT mobile ltd,CN
84-9E-56,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,CN
24-9E-7D,Beijing Roborock Technology Co._ Ltd.,CN
90-9F-22,Zyxel Communications Corporation,TW
2C-CA-16,Apple_ Inc.,US
10-23-81,Barrot Technology Co._LTD,CN
E8-B7-23,Shenzhen Vatilon Electronics Co._Ltd,CN
18-89-A0,Funshion Online Technologies Co._Ltd,CN
98-3F-66,Funshion Online Technologies Co._Ltd,CN
84-31-A8,Funshion Online Technologies Co._Ltd,CN
5C-8A-AE,CHINA DRAGON TECHNOLOGY LIMITED,CN
7C-2C-67,Espressif Inc.,CN
DC-69-B5,eero inc.,US
14-14-7D,Apple_ Inc.,US
20-05-B6,OpenWrt,US
B8-C0-07,tickIoT Inc.,US
10-90-7D,Funshion Online Technologies Co._Ltd,CN
98-87-4C,SERVERCOM (INDIA) PRIVATE LIMITED,IN
1C-6A-1B,Ubiquiti Inc,US
C0-8A-60,AltoBeam Inc.,CN
40-03-26,NXP Semiconductor (Tianjin) LTD.,CN
C8-60-8F,Cisco Systems_ Inc,US
00-83-20,Huawei Device Co._ Ltd.,CN
7C-68-B9,Huawei Device Co._ Ltd.,CN
90-28-F6,Wuhan Yangtze Optical Technology CO._Ltd.,CN
C0-5D-89,Espressif Inc.,CN
20-A2-00,HUAWEI TECHNOLOGIES CO._LTD,CN
68-F1-25,Data Controls Inc.,JP
F4-D0-A7,Zhejiang Weilai Jingling Artificial Intelligence Technology Co._ Ltd.,CN
EC-55-4D,Private,B4E3D0  (base 16)LG Electronics
B4-E3-D0,LG Electronics,VN
20-F3-07,zte corporation,CN
7C-A8-EC,Hewlett Packard Enterprise,US
08-4F-66,Shenzhen Skyworth Digital  Technology  CO._ Ltd,CN
CC-DA-20,Beijing Xiaomi Mobile Software Co._ Ltd,CN
7C-F1-7E,TP-LINK CORPORATION PTE. LTD.,SG
50-3D-7F,Nokia Shanghai Bell Co._ Ltd.,CN
00-17-10,AxyomCore Inc.,US
B0-F2-F6,Samsung Electronics Co._Ltd,KR
24-19-72,Quectel Wireless Solutions Co._Ltd.,CN
3C-D1-C9,Groupe SEB,FR
14-3A-9A,Hon Hai Precision Industry Co._LTD,CN
C8-E0-7A,Fiberhome Telecommunication Technologies Co._LTD,CN
D0-69-FF,Fiberhome Telecommunication Technologies Co._LTD,CN
50-1B-6A,SUNITEC TECHNOLOGY CO._LIMITED,CN
84-FF-C2,Cisco Systems_ Inc,US
78-85-17,Cisco Systems_ Inc,US
48-F1-EB,Nintendo Co._Ltd,JP
8C-0D-D9,Skullcandy,US
44-65-E0,Merlion Consulting Services (Shenzhen) Co._ Ltd,CN
74-1E-B1,Samsung Electronics Co._Ltd,KR
A4-9F-E7,Samsung Electronics Co._Ltd,KR
48-A4-FD,AltoBeam Inc.,CN
CC-3F-36,Apple_ Inc.,US
10-2F-CA,Apple_ Inc.,US
A4-1A-6E,zte corporation,CN
54-20-97,TTTech Auto  AG,AT
D0-48-A1,Juniper Networks,US
50-7B-9D,LCFC(Hefei) Electronics Technology co._ ltd,CN
88-A4-C2,LCFC(Hefei) Electronics Technology co._ ltd,CN
6C-24-08,LCFC(Hefei) Electronics Technology co._ ltd,CN
9C-2D-CD,LCFC(Hefei) Electronics Technology co._ ltd,CN
68-F7-28,LCFC(Hefei) Electronics Technology co._ ltd,CN
C8-5B-76,LCFC(Hefei) Electronics Technology co._ ltd,CN
8C-16-45,LCFC(Hefei) Electronics Technology co._ ltd,CN
98-F1-AE,Senaisc,CN
C0-47-0E,Dell Inc.,US
38-F3-AB,LCFC(Hefei) Electronics Technology co._ ltd,CN
28-D2-44,LCFC(Hefei) Electronics Technology co._ ltd,CN
F0-4B-8A,Vantiva USA LLC,US
2C-EA-DA,ICC Intelligent Platforms GmbH,DE
DC-62-79,TP-LINK CORPORATION PTE. LTD.,SG
AC-A6-13,Aivres SYSTEMS INC,US
24-96-D5,NEXCON Technology Co._ltd.,KR
CC-38-D0,Palo Alto Networks,US
F4-9E-A4,Epiq Solutions,US
EC-73-59,Shenzhen Cloudsky Technologies Co._ Ltd.,CN
C0-96-A4,Fiberhome Telecommunication Technologies Co._LTD,CN
E4-30-22,Hanwha Vision VietNam,VN
80-06-D9,zte corporation,CN
D4-8C-49,Espressif Inc.,CN
80-C0-1E,Intel Corporate,MY
94-C3-6B,DRD Automation GmbH,DE
4C-49-29,TCL King Electrical Appliances(Huizhou)Co._Ltd,CN
94-EC-32,Silicon Laboratories,US
BC-04-35,GD Midea Air-Conditioning Equipment Co._Ltd.,CN
BC-A1-3A,VusionGroup,AT
C4-B6-91,Angel Robotics,KR
34-5A-60,Micro-Star INTL CO._ LTD.,TW
C8-82-34,Cisco Systems_ Inc,US
AC-86-D1,IEEE Registration Authority,US
78-22-88,SHENZHEN BILIAN ELECTRONIC CO._LTD,CN
98-A1-4A,Quectel Wireless Solutions Co._Ltd.,CN
F8-B3-B7,Espressif Inc.,CN
C4-EB-68,VusionGroup,AT
AC-33-51,Ericsson AB,SE
E4-B3-23,Espressif Inc.,CN
30-DD-AA,ZHEJIANG DAHUA TECHNOLOGYCO._LTD,CN
B8-91-65,Zhejiang Tmall Technology Co._ Ltd.,CN
84-BE-8B,Chengdu Geeker Technology Co._ Ltd.,CN
70-9A-C4,Huawei Device Co._ Ltd.,CN
B4-41-30,Jabil Circuit (Guangzhou) Ltd.,CN
B4-BA-6A,TECNO MOBILE LIMITED,HK
04-56-65,Nokia Shanghai Bell Co._ Ltd.,CN
C8-DD-6A,OHSUNG,KR
90-70-BF,Mimosa Networks,US
C4-FF-84,IEEE Registration Authority,US
1C-4D-89,Hangzhou Huacheng Network Technology Co._Ltd,CN
34-4A-1B,zte corporation,CN
60-2D-74,Extreme Networks Headquarters,US
A0-33-4F,Cisco Systems_ Inc,US
A0-A4-7F,Cisco Systems_ Inc,US
E0-9D-73,Mellanox Technologies_ Inc.,US
AC-B4-80,Dell Inc.,US
28-A9-15,SERVERCOM (INDIA) PRIVATE LIMITED,IN
44-37-0B,Guangzhou Shiyuan Electronic Technology Company Limited,CN
24-AE-CC,Honor Device Co._ Ltd.,CN
10-A3-0F,HUAWEI TECHNOLOGIES CO._LTD,CN
C4-F7-C1,Apple_ Inc.,US
54-6C-AC,Intelbras,BR
54-0F-2C,Arista Networks,US
74-86-6F,zte corporation,CN
1C-C0-89,Silicon Laboratories,US
38-62-33,Apple_ Inc.,US
3C-8A-1F,Espressif Inc.,CN
20-43-A8,Espressif Inc.,CN
D4-DD-0B,WAVETEL TECHNOLOGY LIMITED,HK
D4-A3-65,Xiaomi Communications Co Ltd,CN
90-82-C3,Quanta Computer Inc.,TW
00-75-32,Integrated Engineering BV,NL
BC-2B-02,CHINA DRAGON TECHNOLOGY LIMITED,CN
90-9D-AC,Infinix mobility limited,HK
58-59-24,Nanjing Simon Info Tech Co._Ltd.,CN
94-F7-17,CIG SHANGHAI CO LTD,CN
BC-B4-FD,NXP Semiconductor (Tianjin) LTD.,CN
24-DE-8A,Nokia Solutions and Networks GmbH & Co. KG,DE
7C-60-DB,zte corporation,CN
C0-48-2F,IEEE Registration Authority,US
7C-51-84,Unis Flash Memory Technology(Chengdu)Co._Ltd.,CN
E8-06-EB,ShieldSOS LLC,US
78-20-2E,Skychers Creations ShenZhen Limited,CN
C8-E5-E0,HUAWEI TECHNOLOGIES CO._LTD,CN
58-09-87,Amazon Technologies Inc.,US
98-C9-7C,Shenzhen iComm Semiconductor CO._LTD,CN
BC-09-5C,FiSens GmbH,DE
DC-1E-D5,Espressif Inc.,CN
94-6C-04,EM Microelectronic,CH
E0-C2-50,NETGEAR,US
AC-04-AA,GoPro,US
